id,target,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7
2062,9.47,-0.0934091301445123,-0.052602148632366,0,-0.3181953235430169,-1.2464419593112912,0,0.3623315247191724,0.3739748369498331,0.0598084651164514,0,-0.2300918214621909,-0.0493118850472844,-0.2784074050394889,0,-0.1618527456964588,-0.0915453184652557,0,0,0,0.0786403669435322,0,0,0.2707056670483321,-0.5213454813920325,0,0,2.23711280754295,1.6407915106622202,0.0479282055254465,1.4190225468643929,0,0,-0.5673491281438157,0,0
2063,8.12,0.0601937037537641,-0.3214947471145924,0,-1.230285224911945,-0.2413006025394751,0,-0.924477927855006,-0.4233262167065524,-0.3913472731395607,0,-0.2954541566842933,-0.1724175946980738,2.6313152201538017,0,-0.2276083591541031,-0.3085901281476809,0,0,0,-0.1194414477921317,0,0,-0.8253034805409044,-0.2914895414189186,0,0,-0.7684342142354732,-0.914914880180382,0.1410151898998852,-0.3583015136274324,0,0,0.1146529035288355,0,0
2064,8.11,-0.2358288883414151,-0.2774861385250299,0,0.8193550028833996,1.6164652323715054,0,0.3623315247191724,-0.1423390612329364,-0.2166350019521834,0,0.3884821625962552,-0.1183849479934362,-0.5034688235627269,0,4.488008491665534,5.990756906356194,0,0,0,0.0918458212592432,0,0,1.3466658668158145,-0.1482627245512494,0,0,0.4516053977977296,0.6734188681298725,-0.7052301225950146,1.063557734766028,0,0,0.1549286140606846,0,0
2065,9.52,0.4877818923356892,-0.0574430955772178,0,0.7168729914936322,0.1298850538917991,0,-0.9124516712888918,-0.1423390612329364,-0.2166350019521834,0,0.5713072451740195,-0.0037820351053139,-0.599923717215543,0,-0.2088210410233476,-0.217734161303875,0,0,0,-0.1194414477921317,0,0,-1.092622784830962,-0.8551563690916807,0,0,-0.4360076907320443,-0.914914880180382,0.439690006074556,0.6111479739135631,0,0,-0.5673491281438157,0,0
2066,8.58,-0.1947146394393069,-0.2774861385250299,0,-1.117555012383201,-0.6768006053821083,0,1.330445178291334,-0.4198138772631322,-0.4377897756070913,0,-0.5881637448528382,-0.2056504937155463,-0.2784074050394889,0,-0.1054907913041923,-0.217734161303875,0,0,0,0.0786403669435322,0,0,-1.092622784830962,-0.5386713060131216,0,0,0.2494078216461594,0.1795981667990739,0.0912360538707736,-0.4875614452995653,0,0,0.1106253324756504,0,0
2067,8.91,0.0710478654639205,-0.1894689213459051,0,-0.4001809326548301,-0.173311150618895,0,-0.0706137116609252,-0.4760113083578555,-0.4223089414512478,0,-0.5029085249979223,0.1858283869820801,-0.1208644120732223,0,0.1951062987878961,-0.0511648887568976,0,0,0,-0.5156050772634602,0,0,0.6783676060906703,-0.1436425046522924,0,0,-0.4360076907320443,-0.5169101358242163,0.0748089389811665,-0.013823795721199,0,0,-0.681463641317389,0,0
2068,12.93,0.4877818923356892,-0.0574430955772178,0,-2.162871528558826,-1.5919018771780216,0,-0.9124516712888918,-0.8623686471340776,-0.4377897756070913,0,1.409650240414027,0.185050098948884,-0.5034688235627269,0,-0.1618527456964588,-0.0915453184652557,0,0,0,-0.1194414477921317,0,0,-0.3775436458550577,-0.5213454813920325,0,0,-0.8109299760029217,-0.6053556345700309,-1.143286519651198,-1.224343055830722,0,0,0.1549286140606846,0,0
2069,8.08,-0.2358288883414151,-0.1161212403633011,0,0.7168729914936322,0.1298850538917991,0,0.3623315247191724,-0.1423390612329364,-0.2166350019521834,0,-0.6108984701474824,-0.1724759663005635,-0.599923717215543,0,3.924388947742868,0.9432031928114224,0,0,0,-0.1194414477921317,0,0,0.2773886496555837,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,-0.2074387623038967,0.4172580764053641,0,0,0.1509010430075,0,0
2070,8.59,0.4877818923356892,-0.1014517041667803,0,0.8193550028833996,-0.8752563028800172,0,0.3623315247191724,-0.1423390612329364,-0.4377897756070913,0,-1.2427343772944712,0.037661802662377,-0.5034688235627269,0,3.924388947742868,0.9432031928114224,0,0,0,-0.1194414477921317,0,0,-0.3842266284623091,-0.5213454813920325,0,0,-0.4360076907320443,-0.914914880180382,2.928646807530144,2.0976371881430897,0,0,0.1549286140606846,0,0
2071,5.51,-0.350948785267318,-0.0574430955772178,0,4.583860887934181,0.8961445525642803,0,0.3623315247191724,-0.1423390612329364,-0.2166350019521834,0,1.9077301804108584,-0.1724759663005635,-0.599923717215543,0,8.15153552716286,0.9432031928114224,0,0,0,-0.1062359934764208,0,0,-0.5746916327689753,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,-0.6454951593600804,1.1928176664381602,0,0,-0.0316821780702177,0,0
2072,8.1,-0.3016116865847883,-0.1601298489528636,0,0.8193550028833996,0.1262099483825783,0,0.3623315247191724,1.2625967161351437,0.9444275597360828,0,-0.6108984701474824,-0.0493118850472844,-0.599923717215543,0,4.488008491665534,1.8012873241140337,0,0,0,0.0786403669435322,0,0,0.0134108366691517,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,2.928646807530144,2.5500469489955537,0,0,0.1509010430075,0,0
2073,7.47,-0.3838401843890047,-0.077980446252347,0,0.7168729914936322,0.8961445525642803,0,-0.9124516712888918,-0.7675354821617322,-0.6036558558482723,0,-0.6108984701474824,0.037661802662377,-0.5034688235627269,0,-0.4906308129846805,-0.4953496155488374,0,0,0,-0.1194414477921317,0,0,-0.2204935545846488,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,-0.2821074663475646,-0.3098290392503825,0,0,0.1509010430075,0,0
2074,7.27,-1.0794932758126758,-0.1175881939829531,0,0.8193550028833996,0.859393497472075,0,-0.103685917217738,-0.7043133721801684,-0.4377897756070913,0,-1.0968532233205035,-0.0493118850472844,2.6313152201538017,0,-0.4906308129846805,-0.4196363098456658,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,-0.5386713060131216,0,0,-0.3366224414372047,-0.531651052281852,0.0588796154518507,0.1458122198938854,0,0,-0.2921317728428442,0,0
2075,8.73,0.1786027405918356,-0.1601298489528636,0,-1.2951904987921306,-1.8502617944762247,0,-0.103685917217738,-0.3530794278381485,-0.0065379669800208,0,-0.8098273164756199,0.185050098948884,0.0109572759189598,0,-0.2088210410233476,-0.3186852355747704,0,0,0,0.0786403669435322,0,0,0.0134108366691517,-0.5386713060131216,0,0,-0.4360076907320443,-0.531651052281852,0.0588796154518507,0.1393492233102783,0,0,-0.2921317728428442,0,0
2076,8.74,-0.0384804936112957,-0.1454603127563426,0,-0.3181953235430169,0.1262099483825783,0,-2.54802256428037,-0.4408879139236534,-0.4820207303380729,0,-0.6108984701474824,-0.0493118850472844,-0.5034688235627269,0,0.2138936169186516,0.0094057558056397,0,0,0,0.4615985420991498,0,0,0.0134108366691517,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,-0.2696626823402864,-0.3098290392503825,0,0,-0.5673491281438157,0,0
2077,8.08,-0.2358288883414151,-0.1161212403633011,0,-0.3181953235430169,-1.500024239447508,0,-0.9545435692702904,0.5250054330169017,-0.1856733336404963,0,-1.2427343772944712,0.037661802662377,2.6313152201538017,0,-0.3027576316771252,-0.2682096984393227,0,0,0,0.0654349126278215,0,0,-0.5913990892871038,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,-0.7550092586241264,-0.4229314794634992,0,0,-0.2921317728428442,0,0
2078,8.09,-0.3016116865847883,-0.1747993851493844,0,0.8193550028833996,0.1262099483825783,0,0.4946203469464242,-0.4057645194894514,-0.4377897756070913,0,-0.2698775907278183,-0.1365774307693945,-0.2784074050394889,0,0.636608274860651,0.135594598644259,0,0,0,-0.1194414477921317,0,0,-0.6582289153596184,0.7954171898107313,0,0,-0.4360076907320443,-0.1889247446418203,-0.6554509865659028,-1.5216408986766272,0,0,-0.2921317728428442,0,0
2079,9.47,-0.2795744491732582,-0.1601298489528636,0,-0.113231300763482,-1.095762633433249,0,1.4146289742541311,0.6654990107537099,0.3141364548195956,0,-0.5881637448528382,0.1862175309986782,-0.5034688235627269,0,-0.274576654480992,-0.2984950207205913,0,0,0,-0.1194414477921317,0,0,0.1437289975105547,-0.5213454813920325,0,0,-0.1961122613996729,0.5223244744391057,-0.6554509865659028,0.1154361359509338,0,0,-0.0236270359638477,0,0
2080,8.08,0.1588679011188235,-0.1454603127563426,0,-0.611977089527016,1.1019504610806303,0,-0.9124516712888918,-0.3882028222723504,-0.4046165595588551,0,-0.8007334263577621,-0.1861932928856444,2.7438459294154214,0,-0.3027576316771252,-0.3186852355747704,0,0,0,0.0786403669435322,0,0,-0.2204935545846488,-0.6310757039922629,0,0,-0.4360076907320443,-0.5390215105106699,-0.7798988266386822,-0.2936715477913663,0,0,-0.0773279833396471,0,0
2081,9.11,-0.350948785267318,-0.3141599790163319,0,-0.9843283975765034,-0.173311150618895,0,0.3623315247191724,0.8059925884905176,0.4357715803297948,0,-0.2329336621240215,-0.1724759663005635,-0.2784074050394889,0,-0.3027576316771252,-0.2984950207205913,0,0,0,0.0786403669435322,0,0,0.010069345365526,-0.6056644945479991,0,0,-0.4360076907320443,-0.5795590307691684,-0.0954357062383954,0.0294782813889655,0,0,-0.4867977070801165,0,0
2082,15.82,0.8824786817959284,0.7933900038209885,0,-0.3181953235430169,-1.2464419593112912,0,0.3623315247191724,-0.3882028222723504,-0.3493278661451282,0,-0.5085922063215833,-0.0493118850472844,-0.2784074050394889,0,-0.3027576316771252,-0.217734161303875,0,0,0,0.0786403669435322,0,0,-0.3775436458550577,-0.7581317512135822,0,0,-0.4360076907320443,-0.531651052281852,-1.5415196078840925,-1.4440849396733475,0,0,0.1509010430075,0,0
2083,8.59,0.0273023046320777,-0.0867821679702596,0,0.8193550028833996,0.4918829465500215,0,0.9756706095909766,-0.4935730055749564,-0.4820207303380729,0,-0.4574390744086336,-0.1955327492839973,-0.1208644120732223,0,-0.4530561767231694,-0.2934474670070466,0,0,0,0.0786403669435322,0,0,0.0768991714380402,0.1405010191335671,0,0,-0.4325806131701533,-0.5574476560827147,-0.3567761703912324,-0.4229314794634992,0,0,0.1911767535393495,0,0
2084,13.49,1.7376550589597792,0.617355569462739,0,1.0106547574776312,-0.2431381552940853,0,-0.9214713637134776,0.6654990107537099,0.2256745453576323,0,-0.9045553385366376,-0.1861932928856444,-0.1208644120732223,0,0.2608619122455405,-0.217734161303875,0,0,0,0.0786403669435322,0,0,-0.6248140023233612,-0.6310757039922629,0,0,-0.4360076907320443,-0.5574476560827147,-0.3567761703912324,0.0294782813889655,0,0,-0.0303396543858227,0,0
2085,8.75,0.1786027405918356,-0.1065860418355626,0,0.8193550028833996,1.3206192388792524,0,1.0658675338368304,-0.3530794278381485,-0.4377897756070913,0,0.966323097168464,0.037661802662377,-0.599923717215543,0,-0.2276083591541031,-0.3994460949914867,0,0,0,-0.1194414477921317,0,0,1.9514757927720705,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,0.4421789628760115,0.1393492233102783,0,0,0.1509010430075,0,0
2086,7.39,-0.8278740725317733,-0.2774861385250299,0,0.8193550028833996,0.1262099483825783,0,0.3623315247191724,0.2440182775432856,3.985305697491067,0,0.2937541405352374,0.037661802662377,-0.5034688235627269,0,-0.6127483808345915,-0.3742083264237629,0,0,0,-0.1194414477921317,0,0,-1.092622784830962,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,2.928646807530144,1.6452274272906249,0,0,-0.2921317728428442,0,0
2087,9.48,0.4877818923356892,-0.1161212403633011,0,0.8193550028833996,0.1262099483825783,0,-0.9124516712888918,-0.6867516749630675,-0.68106002662749,0,-0.6108984701474824,-0.0493118850472844,-0.599923717215543,0,-0.1618527456964588,-0.0915453184652557,0,0,0,0.0786403669435322,0,0,-0.1302732893867543,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,-0.0083222181874499,0.1393492233102783,0,0,0.1509010430075,0,0
2088,10.91,0.3891076949706298,-0.1307907765598218,0,-0.1815526416899938,0.1298850538917991,0,0.3623315247191724,3.3700003821872646,1.994912734596896,0,-0.5080238381892173,-0.0493118850472844,-0.2784074050394889,0,-0.0209478597157923,-0.041069781329808,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,3.465904291407916,0,0,2.422174995885065,1.6407915106622202,-0.829677962667794,-1.6509008303487598,0,0,-0.2921317728428442,0,0
2089,8.08,0.3891076949706298,-0.1161212403633011,0,0.8193550028833996,0.1262099483825783,0,-0.9124516712888918,0.5250054330169017,-0.2166350019521834,0,0.2937541405352374,-0.0493118850472844,-0.5034688235627269,0,-0.3027576316771252,-0.3691607727102182,0,0,0,0.9898167147275876,0,0,-0.3842266284623091,0.0862134353208215,0,0,-0.8109299760029217,-0.531651052281852,0.0912360538707736,0.4172580764053641,0,0,-0.2921317728428442,0,0
2090,7.62,-0.3673944848281615,-0.2334775299354675,0,-1.042401537364038,0.4808576300223602,0,-0.8282678753260952,-0.4057645194894514,-0.3935588208761097,0,-1.2815728663394883,-0.1035001893585612,-0.5034688235627269,0,-0.5000244720500583,-0.4246838635592107,0,0,0,0.0918458212592432,0,0,0.010069345365526,-0.5386713060131216,0,0,-0.1858310287139999,-0.5390215105106699,1.3854935906276793,0.8050378714217621,0,0,0.6342095693896933,0,0
2091,11.19,1.0469356774043612,-0.0501083274789576,0,-0.1268955689487846,-0.2578385773309675,0,-0.383296382379884,0.4723203413655986,0.3583674095505772,0,1.3793372733545013,-0.212655086014311,-0.2462557738218834,0,-0.3497259270040141,-0.3186852355747704,0,0,0,-0.1722632650549755,0,0,0.010069345365526,1.2031515958936925,0,0,-0.1858310287139999,0.5149540162102877,0.5641378461473354,-0.0351516844471005,0,0,0.0972000956317004,0,0
2092,7.08,-0.6469713773624972,-0.1747993851493844,0,-0.9843283975765034,-1.8506293050271472,0,0.3623315247191724,-0.4584496111407545,-0.4377897756070913,0,-0.3551328105827344,-0.1378421488233381,-0.2784074050394889,0,-0.1148844503695699,-0.2682096984393227,0,0,0,0.0786403669435322,0,0,-0.6582289153596184,-0.6056644945479991,0,0,-0.4360076907320443,-0.5390215105106699,0.0912360538707736,-0.2290415819552995,0,0,-0.0236270359638477,0,0
2093,8.11,0.1588679011188235,-0.1161212403633011,0,-0.3181953235430169,-0.8752563028800172,0,-2.54802256428037,0.2440182775432856,-0.4377897756070913,0,0.2937541405352374,-0.0493118850472844,-0.5034688235627269,0,-0.4906308129846805,-0.4953496155488374,0,0,0,0.0786403669435322,0,0,-0.1302732893867543,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,2.928646807530144,1.6452274272906249,0,0,0.1509010430075,0,0
2094,7.01,-2.212601975554778,-0.6324889144808333,0,-0.8442696486771548,-1.2464419593112912,0,-0.9124516712888918,-0.1423390612329364,-0.2166350019521834,0,0.5713072451740195,0.2419429541755172,-0.2784074050394889,0,-0.6597166761614803,-0.3691607727102182,0,0,0,0.0786403669435322,0,0,-0.1302732893867543,-0.5213454813920325,0,0,-0.199539338961564,-0.531651052281852,-0.1078804902456736,0.1393492233102783,0,0,0.1509010430075,0,0
2095,7.0,-0.5219840607000883,-0.5679429552161418,0,-1.394256443135572,-0.2541634718217467,0,0.3623315247191724,-0.3530794278381485,-0.3382701274623828,0,-0.6108984701474824,-0.0037820351053139,-0.2784074050394889,0,2.045657134667316,0.4132100528892214,0,0,0,0.0786403669435322,0,0,-1.379991036942774,-0.0905099758142861,0,0,0.4516053977977296,0.3970266845492017,-0.2696626823402864,-0.6459048615979279,0,0,-0.5673491281438157,0,0
2096,9.12,0.0493395420436077,-0.1259498296149701,0,-1.2951904987921306,-0.0998090404344843,0,0.3923971661344568,-0.328493051734207,1.0992359012945183,0,-0.2869286346988017,-0.0445448708439585,-0.1176492489514618,0,-0.2370020182194809,-0.4044936487050315,0,0,0,-0.1194414477921317,0,0,0.950364998205804,-0.5386713060131216,0,0,-0.199539338961564,-0.8264693814345676,0.0479282055254465,0.1264232301430653,0,0,-0.6277626939415897,0,0
2097,10.37,0.5864560897007491,-0.077980446252347,0,0.7168729914936322,-0.8752563028800172,0,-0.9124516712888918,4.037344876437103,3.985305697491067,0,0.2937541405352374,-0.0037820351053139,-0.599923717215543,0,-0.3027576316771252,-0.4196363098456658,0,0,0,-0.1194414477921317,0,0,-0.2204935545846488,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,0.8752574463292839,-0.3098290392503825,0,0,0.1549286140606846,0,0
2098,6.52,-0.8772111712143033,-0.2554818342302488,0,-0.8613499839087829,0.784053834533054,0,-0.3213611610643981,-0.8272452526998756,-0.6478868105792539,0,0.0834579315597778,0.2984855797872122,-0.1208644120732223,0,-0.4812371539193028,-0.4145887561321211,0,0,0,-0.6608650747362804,0,0,-0.0233455676707313,0.1659122285778311,0,0,0.2494078216461594,-0.4505760117648553,-0.0083222181874499,0.772722888503729,0,0,-0.0571901280737223,0,0
2099,7.26,0.0601937037537641,-0.1601298489528636,0,0.7168729914936322,0.0637331547258292,0,-0.9124516712888918,-0.1423390612329364,-0.2166350019521834,0,0.5713072451740195,-0.0493118850472844,-0.599923717215543,0,-0.4906308129846805,-0.3691607727102182,0,0,0,-0.1194414477921317,0,0,-0.3775436458550577,-0.5213454813920325,0,0,-0.4360076907320443,1.6407915106622202,-0.2572178983330088,0.1264232301430653,0,0,-0.2921317728428442,0,0
2100,7.5,-0.3443705054429808,-0.6324889144808333,0,0.7168729914936322,0.8961445525642803,0,-0.103685917217738,-0.1423390612329364,-0.4377897756070913,0,-1.2427343772944712,-0.1724759663005635,-0.599923717215543,0,-0.2088210410233476,-0.1773537315955168,0,0,0,0.0786403669435322,0,0,0.0134108366691517,1.7668184235664546,0,0,2.23711280754295,1.6407915106622202,2.928646807530144,1.6452274272906249,0,0,0.1509010430075,0,0
2101,9.12,-0.3673944848281615,-0.2261427618372071,0,-0.1200634348561336,1.664241603991372,0,0.3623315247191724,-0.2477092445355423,-0.1945195245866926,0,2.741526230591937,0.3075331781731166,-0.3105590362570943,0,-0.2088210410233476,-0.4196363098456658,0,0,0,-0.7136868919991243,0,0,-0.6582289153596184,-0.5213454813920325,0,0,-0.4360076907320443,-0.5574476560827147,0.1410151898998852,-0.2936715477913663,0,0,6.145269293831095,0,0
2102,9.11,-0.581188579119124,4.636808487309438,0,-1.1585478169391077,0.8961445525642803,0,2.665359657129968,-0.3530794278381485,-0.3338470319892846,0,0.5713072451740195,0.037661802662377,2.6313152201538017,0,-0.2276083591541031,-0.3994460949914867,0,0,0,-0.1194414477921317,0,0,-0.3775436458550577,0.126640359436696,0,0,0.0077988535328425,1.6407915106622202,-0.7385821437345194,0.9814776781542232,0,0,2.3647225985748257,0,0
2103,8.53,0.1095308024362941,-0.2994904428198111,0,0.7168729914936322,-0.0998090404344843,0,0.3623315247191724,4.037344876437103,4.869924792110699,0,-0.9045553385366376,-0.0493118850472844,-0.599923717215543,0,-0.3027576316771252,-0.3186852355747704,0,0,0,-0.1194414477921317,0,0,-0.3708606632478063,-0.1482627245512494,0,0,-0.4360076907320443,-0.531651052281852,-0.6803405545804586,-1.4440849396733475,0,0,-0.5673491281438157,0,0
2104,8.41,0.125976501997137,-0.0867821679702596,0,-0.113231300763482,0.4514567859485959,0,0.8133161459484405,-0.4584496111407545,-0.3935588208761097,0,0.1336637832521174,0.3019878759365945,-0.5034688235627269,0,-0.3966942223309029,-0.2682096984393227,0,0,0,-0.1854687193706865,0,0,-1.1126717326527165,-0.5225005363667719,0,0,0.4721678631690756,0.1795981667990739,0.2903525979872208,-0.3583015136274324,0,0,-0.7083141150052886,0,0
2105,9.65,-0.4167315835106912,-0.2848209066232904,0,-1.3020226328847817,-1.3383195970418047,0,0.3623315247191724,-0.3530794278381485,-0.3382701274623828,0,1.9922275760892865,-0.0037820351053139,-0.2784074050394889,0,-0.1618527456964588,-0.1672586241684273,0,0,0,-0.0137978132664442,0,0,1.9514757927720705,-0.5261967122859376,0,0,-0.7684342142354732,-0.531651052281852,0.0588796154518507,0.1264232301430653,0,0,-1.5567890835429172,0,0
2106,10.36,0.4877818923356892,-0.1065860418355626,0,0.7168729914936322,-0.0998090404344843,0,-0.103685917217738,-0.7675354821617322,-0.6147135945310177,0,1.5991062845360626,0.3025715919614916,-0.2784074050394889,0,-0.2276083591541031,-0.2278292687309645,0,0,0,0.0786403669435322,0,0,0.2239247887975721,-0.5386713060131216,0,0,-0.199539338961564,-0.531651052281852,-0.6355393321542581,1.4190225468643929,0,0,-0.2921317728428442,0,0
2107,7.27,-0.5515863199096062,-0.0574430955772178,0,-1.1585478169391077,-0.2651887883494084,0,-0.9124516712888918,-0.6867516749630675,-0.6700022879447446,0,-0.2329336621240215,0.037661802662377,-0.2784074050394889,0,-0.1148844503695699,-0.217734161303875,0,0,0,0.0786403669435322,0,0,-0.3775436458550577,-0.5213454813920325,0,0,-0.1207165550380706,-0.531651052281852,-1.5415196078840925,-1.4440849396733475,0,0,-0.5673491281438157,0,0
2108,7.5,-0.5515863199096062,-0.6324889144808333,0,0.7168729914936322,0.8961445525642803,0,-0.103685917217738,-0.8799303443511787,-0.4377897756070913,0,0.2937541405352374,-0.0493118850472844,2.6313152201538017,0,-0.2088210410233476,-0.3186852355747704,0,0,0,0.0786403669435322,0,0,-1.379991036942774,2.383617780077223,0,0,-0.3109193597230221,1.6407915106622202,-0.4314448744348997,1.257447632274227,0,0,0.1509010430075,0,0
2109,7.43,-0.2522745879022583,-0.3068252109180715,0,-1.8895861648527803,1.1901529933019233,0,0.2180164459258065,3.141698318364952,1.994912734596896,0,-1.0902222617762325,0.185050098948884,-0.1208644120732223,0,-0.5282054492461916,-0.3186852355747704,0,0,0,-0.1854687193706865,0,0,-0.3474702241224262,-0.6264554840933059,0,0,-0.4942680092841916,-0.5390215105106699,-0.5733154121178684,-0.4875614452995653,0,0,-0.6277626939415897,0,0
2110,7.39,0.3891076949706298,-0.2774861385250299,0,0.7168729914936322,-0.0998090404344843,0,-0.103685917217738,0.6303756163195078,1.0218317305153009,0,-0.6108984701474824,0.037661802662377,-0.599923717215543,0,-0.3027576316771252,-0.2682096984393227,0,0,0,0.0786403669435322,0,0,0.6783676060906703,-0.5213454813920325,0,0,-0.9637776352632612,-0.531651052281852,2.928646807530144,1.6452274272906249,0,0,0.1509010430075,0,0
2111,9.02,0.1697220628289805,-0.052602148632366,0,0.2078790015911211,0.8961445525642803,0,0.3923971661344568,-0.1072156667987344,-0.1436539266460638,0,0.4178478494351706,-0.1038893333751593,-0.3427106674746998,0,-0.1430654275657032,-0.1167830870329796,0,0,0,-0.1194414477921317,0,0,1.9514757927720705,-0.5894937249016493,0,0,-0.5353929400268839,-0.531651052281852,-0.7385821437345194,-0.5088893340254671,0,0,0.1509010430075,0,0
2112,9.49,0.5864560897007491,-0.077980446252347,0,0.7168729914936322,0.1298850538917991,0,0.3623315247191724,-0.7675354821617322,-0.6036558558482723,0,-1.2427343772944712,0.037661802662377,-0.2784074050394889,0,-0.1618527456964588,-0.0915453184652557,0,0,0,-0.1194414477921317,0,0,-1.379991036942774,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,2.928646807530144,0.4172580764053641,0,0,0.1549286140606846,0,0
2113,9.52,0.4877818923356892,-0.1601298489528636,0,-0.3181953235430169,-0.8752563028800172,0,-2.54802256428037,-0.3530794278381485,-0.3382701274623828,0,0.5713072451740195,0.037661802662377,2.6313152201538017,0,-0.6127483808345915,-0.3742083264237629,0,0,0,-0.1194414477921317,0,0,-1.092622784830962,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,-0.949147889137662,-1.9611246663618789,0,0,-0.5673491281438157,0,0
2114,9.12,0.175313600679667,-0.1747993851493844,0,1.6392110940015368,-1.2831930144034964,0,-0.8883991581566641,-0.328493051734207,-0.2542313134735178,0,-0.2556683874186658,-0.0401670006572305,2.6313152201538017,0,0.4863097298146069,-0.2076390538767855,0,0,0,-0.1194414477921317,0,0,-0.5245692632145895,-0.5213454813920325,0,0,-0.5885126422361947,-0.5390215105106699,-0.2572178983330088,-0.4229314794634992,0,0,-0.5673491281438157,0,0
2115,8.59,-0.0384804936112957,-0.1014517041667803,0,0.8091068017444225,0.1262099483825783,0,0.4946203469464242,0.0684013053722756,-0.4377897756070913,0,-0.847718525300027,0.2491615756834108,0.2038670632245925,0,-0.3966942223309029,-0.3691607727102182,0,0,0,-0.1986741736863974,0,0,0.010069345365526,0.1405010191335671,0,0,-0.3331953638753138,-0.5574476560827147,0.3152421660017766,-0.2290415819552995,0,0,-0.0571901280737223,0,0
2116,8.11,0.2575420984838835,-0.1161212403633011,0,0.7168729914936322,0.1298850538917991,0,-2.54802256428037,1.2625967161351437,1.032889469198046,0,0.5713072451740195,0.037661802662377,2.6313152201538017,0,0.636608274860651,-0.2429719298715988,0,0,0,-0.1194414477921317,0,0,-0.3775436458550577,2.383617780077223,0,0,-0.3366224414372047,-0.531651052281852,0.0912360538707736,0.4172580764053641,0,0,0.1549286140606846,0,0
2117,9.52,0.2904334976055699,-0.5679429552161418,0,0.7168729914936322,0.1298850538917991,0,-0.9124516712888918,-1.0555473165221887,-0.8358683681859256,0,0.5713072451740195,-0.0493118850472844,-0.2784074050394889,0,-0.0397351778465479,-0.1975439464496959,0,0,0,0.0786403669435322,0,0,-1.379991036942774,2.383617780077223,0,0,2.23711280754295,-0.914914880180382,-0.829677962667794,-1.6509008303487598,0,0,-0.2921317728428442,0,0
2118,7.42,0.3891076949706298,-0.1601298489528636,0,0.8193550028833996,0.8961445525642803,0,-0.103685917217738,-0.1423390612329364,-0.2166350019521834,0,0.1469257063406597,-0.1724759663005635,-0.599923717215543,0,-0.6597166761614803,-0.1672586241684273,0,0,0,0.0786403669435322,0,0,-1.379991036942774,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,2.928646807530144,-1.004601171988096,0,0,0.1509010430075,0,0
2119,9.01,-0.5515863199096062,-0.6324889144808333,0,0.7168729914936322,0.8961445525642803,0,-0.103685917217738,0.5250054330169017,-0.2166350019521834,0,0.5713072451740195,-0.0037820351053139,-0.2784074050394889,0,-0.1618527456964588,-0.1167830870329796,0,0,0,-0.1194414477921317,0,0,-1.379991036942774,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,-1.2677343597239774,-1.9611246663618789,0,0,0.1509010430075,0,0
2120,7.46,-0.5515863199096062,-0.6324889144808333,0,0.2078790015911211,0.1298850538917991,0,-0.9124516712888918,0.4547586441484976,0.0929816811646876,0,-1.2427343772944712,-0.0493118850472844,-0.5034688235627269,0,4.581945082319311,-0.2429719298715988,0,0,0,-0.3703450797906397,0,0,0.7385144495559332,-0.0905099758142861,0,0,-0.4360076907320443,-0.914914880180382,-0.3567761703912324,-0.93997120615203,0,0,-0.5673491281438157,0,0
2121,9.7,-0.3673944848281615,-0.1161212403633011,0,-0.113231300763482,-0.173311150618895,0,-0.1367581227745508,-0.8799303443511787,-0.4377897756070913,0,0.1336637832521174,-0.1217899581386691,2.7438459294154214,0,-0.3027576316771252,-0.4196363098456658,0,0,0,-0.0137978132664442,0,0,0.2105588235830692,0.386527728753031,0,0,-0.8345768111799697,-1.054953586527922,-1.2030214828861323,-0.7460813086438307,0,0,-0.1176036938714964,0,0
